# ALPHA = 0.05
# TOT_SETS = 14


# _SET1_ SET = green
# _SET1_ NGENES = 711
# _SET1_ P = 0.00350845
_SET1_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET2_     ENSG00000100416    22   46726772   46753237     53       7  150064     -0.33353      0.63063
_SET2_     ENSG00000075240    22   46971909   47075688    519      38  150064       1.0298      0.15156
_SET2_     ENSG00000185386    22   50702142   50709196     21       7  150064       1.9401     0.026184
_SET2_     ENSG00000100239    22   50781733   50883514    385      24  150064        1.625     0.052085
_SET2_     ENSG00000100241    22   50883429   50913454     96      22  150064       2.7037    0.0034282
_SET2_     ENSG00000025770    22   50946645   50961901     63      15  150064       2.6003    0.0046567
_SET2_     ENSG00000008735    22   51039114   51052409     67      14  150064       2.3491     0.009409
_SET2_     ENSG00000146950     X    9754496    9917483    367      51  150064       1.5065     0.065972
_SET2_     ENSG00000130985     X   47050260   47074527     20       9  150064      -1.8254      0.96603
_SET2_     ENSG00000102225     X   47077259   47089396      5       2  150064     -0.28866      0.61358
_SET2_     ENSG00000102226     X   47092089   47107727      9       5  150064      -1.7694      0.96159
_SET2_     ENSG00000008056     X   47431303   47479252     87      15  150064    -0.021545      0.50859
_SET2_     ENSG00000102312     X   48367350   48379202     12       3  150064       1.4233     0.077323
_SET2_     ENSG00000101940     X   48448430   48463581     28       7  150064       1.1353      0.12812
_SET2_     ENSG00000102109     X   48689504   48694035      5       2  150064        1.364     0.086291
_SET2_     ENSG00000126768     X   48750730   48755426      4       2  150064       1.0049      0.15748
_SET2_     ENSG00000102096     X   48770459   48776301      5       2  150064      0.31988      0.37453
_SET2_     ENSG00000196998     X   48929385   48958108     18      12  150064       1.5208     0.064157
_SET2_     ENSG00000102003     X   49044269   49056718     12       4  150064       1.5608     0.059282
_SET2_     ENSG00000196368     X   51232863   51239448      6       3  150064      0.24824      0.40197
_SET2_     ENSG00000184205     X   53111549   53117722      9       3  150064      -0.6364      0.73774
_SET2_     ENSG00000124313     X   53262058   53350522    100      25  150064      0.27693      0.39092
_SET2_     ENSG00000086758     X   53559057   53713673    103      21  150064      0.42855      0.33412
_SET2_     ENSG00000158526     X   54466834   54471920      7       2  150064      -1.3455      0.91076
_SET2_     ENSG00000102302     X   54471887   54522599     82       9  150064     -0.44555      0.67204
_SET2_     ENSG00000067445     X   54946895   54957864      9       2  150064      0.24318      0.40393
_SET2_     ENSG00000102349     X   56258854   56314322     57      10  150064      -1.0241       0.8471
_SET2_     ENSG00000131089     X   62854847   63005426     52      10  150064       2.8308    0.0023214
_SET2_     ENSG00000082458     X   69664711   69725337     98      13  150064     -0.60792      0.72838
_SET2_     ENSG00000147130     X   70459474   70474996      6       3  150064     -0.26634      0.60501
_SET2_     ENSG00000102385     X  100474758  100519486    101      15  150064      -1.4076      0.92037
_SET2_     ENSG00000184905     X  101380660  101382683      8       3  150064      0.58225       0.2802
_SET2_     ENSG00000077279     X  110537007  110655603     49      21  150064     -0.33911      0.63274
_SET2_     ENSG00000182195     X  140269934  140271310      2       1  150064     -0.51376      0.69629
_SET2_     ENSG00000130032     X  150863596  150874396     43      14  150064     -0.18789      0.57452
_SET2_     ENSG00000183837     X  152224766  152228827     13       5  150064     -0.21161      0.58379
_SET2_     ENSG00000067842     X  152783134  152848397    169      25  150064    -0.087088       0.5347
_SET2_     ENSG00000185825     X  152965947  152990152     22       5  150064       1.1484      0.12541
_SET2_     ENSG00000198910     X  153126969  153174677     78      12  150064          1.3     0.096802
_SET2_     ENSG00000102030     X  153194695  153200676     12       3  150064       1.6554     0.048922
_SET2_     ENSG00000184216     X  153275951  153285431     10       2  150064       3.1986   0.00069042
_SET2_     ENSG00000169057     X  153287024  153363212     81       8  150064       3.9446    3.997e-05
_SET2_     ENSG00000102178     X  153712056  153715009      8       2  150064      0.91548      0.17997


# _SET3_ SET = salmon
# _SET3_ NGENES = 110
# _SET3_ P = 0.00055935
_SET3_     GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET3_     ENSG00000187730     1    1950780    1962192     16       2  150064      0.14192      0.44357
_SET3_     ENSG00000171735     1    6845384    7829766   2852     186  150064    -0.085783      0.53418
_SET3_     ENSG00000134684     1   33240840   33283754     89      13  150064       1.9151     0.027738
_SET3_     ENSG00000162374     1   50513686   50669458    212      32  150064       4.4171   5.0015e-06
_SET3_     ENSG00000154027     1   77747736   78025651   1105      71  150064       1.5033     0.066385
_SET3_     ENSG00000162694     1  101337943  101361554     28       8  150064        4.144   1.7066e-05
_SET3_     ENSG00000163399     1  116915290  116952883     65       6  150064    -0.013816      0.50551
_SET3_     ENSG00000117152     1  163038565  163046592     17       7  150064      0.48167      0.31502
_SET3_     ENSG00000143499     1  214454445  214510474    204      18  150064       1.8959     0.028985
_SET3_     ENSG00000143502     1  223394161  223537544    319      23  150064       1.0287      0.15182
_SET3_     ENSG00000198626     1  237205505  237997288   2853     186  150064       1.5841     0.056582
_SET3_     ENSG00000054277     1  241753404  241840678    275      47  150064       1.4538     0.073003
_SET3_     ENSG00000134318     2   11319887   11488456    481      17  150064     -0.54283      0.70637
_SET3_     ENSG00000163032     2   17720393   17838285    423      18  150064      0.81403      0.20782
_SET3_     ENSG00000136531     2  166095912  166248818    421      29  150064     -0.82762      0.79606
_SET3_     ENSG00000172292     2  169312372  169631644    952      63  150064       2.8088     0.002486
_SET3_     ENSG00000115419     2  191745553  191830278    121      18  150064       1.5452     0.061151
_SET3_     ENSG00000138378     2  191894302  192016322    230      25  150064       1.6215     0.052457
_SET3_     ENSG00000114948     2  207308263  207485851    399      37  150064       1.4929     0.067726
_SET3_     ENSG00000116106     2  222282747  222438922    441      37  150064       2.3501    0.0093837
_SET3_     ENSG00000150995     3    4535032    4889524   1275     135  150064       1.2256      0.11018
_SET3_     ENSG00000154822     3   16844159   17132086    859      39  150064       3.5604   0.00018514
_SET3_     ENSG00000144645     3   31699382   32119072   1399     117  150064       2.4803    0.0065635
_SET3_     ENSG00000153558     3   33318517   33445154    302      24  150064       3.6022   0.00015775
_SET3_     ENSG00000168032     3   40428647   40470110     98       7  150064      0.13933       0.4446
_SET3_     ENSG00000157445     3   54156574   55108584   3014     184  150064       2.0858     0.018499
_SET3_     ENSG00000172020     3  115342171  115440337    273      49  150064       1.0792      0.14026
_SET3_     ENSG00000160145     3  123798870  124445172   2145      89  150064       4.7753   8.9738e-07
_SET3_     ENSG00000121871     3  164904508  164914897     19       5  150064        -1.32      0.90658
_SET3_     ENSG00000168824     4    4349867    4420785    306      45  150064       1.7411     0.040829
_SET3_     ENSG00000138814     4  101944566  102269435    734      41  150064       2.7344    0.0031245
_SET3_     ENSG00000145362     4  113739265  114304896   1689     123  150064       3.3155   0.00045734
_SET3_     ENSG00000145526     5   19473060   20575982   3024      96  150064       1.4136      0.07874
_SET3_     ENSG00000154162     5   21750782   22853731   2987      96  150064     -0.10908      0.54343
_SET3_     ENSG00000131711     5   71403061   71505395    226      39  150064      0.54624      0.29245
_SET3_     ENSG00000197043     5  150480273  150537443    226      36  150064    -0.053518      0.52134
_SET3_     ENSG00000124785     6    5998232    6007200     29       5  150064      0.14133       0.4438
_SET3_     ENSG00000112186     6   17393447   17558023    424      35  150064       1.0372      0.14982
_SET3_     ENSG00000172348     6   46188475   46459709    527      30  150064     -0.58235      0.71983
_SET3_     ENSG00000065609     6   84262599   84419410    317      22  150064       6.0389   7.7593e-10
_SET3_     ENSG00000085377     6  105725440  105850959    349      28  150064       1.0807      0.13991
_SET3_     ENSG00000112367     6  110012499  110146631    312      31  150064      -1.2707      0.89809
_SET3_     ENSG00000112290     6  110421022  110501207    204      11  150064      0.81011      0.20894
_SET3_     ENSG00000010818     6  143072604  143266338    488      49  150064       1.6249     0.052095
_SET3_     ENSG00000002746     7   43152198   43605600   1460     105  150064      -1.4998      0.93316
_SET3_     ENSG00000008277     7   87563458   87832204    482      24  150064      0.99403       0.1601
_SET3_     ENSG00000058091     7   90095738   90839905   2379      69  150064       1.6267     0.051897
_SET3_     ENSG00000081803     7  121958481  122526813   1445      56  150064      0.54902       0.2915
_SET3_     ENSG00000197217     8   23243296   23315208    223      21  150064     0.034535      0.48623
_SET3_     ENSG00000104722     8   24770525   24776607      6       3  150064       -1.544      0.93871
_SET3_     ENSG00000104725     8   24808468   24814624     18       7  150064  -0.00035504      0.50014
_SET3_     ENSG00000085788     8   38082736   38133076     46       6  150064       4.9944   2.9502e-07
_SET3_     ENSG00000104490     8  102698771  103137135   1332      71  150064      0.45284      0.32533
_SET3_     ENSG00000147642     8  110586207  110704020    330      26  150064        2.217     0.013311
_SET3_     ENSG00000107295     9   17579080   17797127   1092      51  150064      0.27513      0.39161
_SET3_     ENSG00000188352     9   20658308   20995954    969      38  150064       1.8425     0.032699
_SET3_     ENSG00000157693     9  117373486  117408702    173      16  150064      0.77213      0.22002
_SET3_     ENSG00000165995    10   18429606   18830798   1669     113  150064       7.3364   1.0968e-13
_SET3_     ENSG00000148798    10  105036920  105050108     23       6  150064       4.2613   1.0161e-05
_SET3_     ENSG00000107518    10  116853124  117708503   1931      34  150064       1.1289      0.12946
_SET3_     ENSG00000165868    10  118430703  118502085    280      21  150064       2.3603    0.0091302
_SET3_     ENSG00000068383    10  134351324  134596979    768      29  150064      0.10134      0.45964
